recipe_id,review
59534,"I have a mazetti recipe of my own but decided to try this one as it called for different ingredients than mine. This recipe was VERY GOOD, but I still prefer my own which is posted here on recipe*zarr along with another chef's version. I will keep this recipe in my recipe box as hubby likes this one as well as mine.....and it will be nice to have a different flavor in mazetti once in awhile. I prepared this as written but did use the tri-colored pasta as I thought the picture was so pretty and yummy looking."
59534,"I'm giving this a five not because it is gourmet cuisine or anything, but because my pantry has a lot more space now and the results of this dish, as DH put it were ""very addictive"".  I was short on noodles, so I used the noodles from 2 boxes of mac and cheese and it seemed to be the perfect amount!  I WILL be making this again!"
69190,Sara I tried this and loved it darlin post some more
69190,"I love this recipe!  I love white clam chowder and thought this has the same delicious taste without the clams!  Thanks so much for this recipe, just love this and definitely keeping for a soup I will be making during the winter months!  Thanks Sara"
112959,"Very Good! Used as a veggie dip and as a topping for rice & bean burrito's.  Very versatile, the uses are endless!"
112959,"Oh my goodness! This recipe was very good! It does go bad within 24 hours, I think because of the lime/lemon juice. Next time I make it, I am going to add the lime/lemon juice only to the dip I will be using right then to see if it will keep longer. I did not add the hot sauce since I don't like spicy n it was great without it. I used it as a dip for some vegetarian southwestern eggrolls I made...Yum!"
112959,"Clearly a very forgiving as well as tasty recipe... it was really good, in spite of (my) chef error. I accidentally picked up firm tofu instead of silken, so my dip was not nearly as smooth as it should have been. I also had to compensate for that error by adding a bit more salsa for the liquid. In spite of all that, it had quite a good flavor and was very much enjoyed in our house. I will certainly make it again sometime... using the CORRECT kind of tofu, of course. ;)"
112959,"I made this today and it was AMAZING! I used the cilantro that comes in a tube so it was just a matter of tossing everything in the food processer, pulsing a few times and done. Light and fresh. This will definitely replace my guacamole recipe. I plan on using it as a dressing for Southwestern Black Bean and Brown Rice Wraps. Yum!"
62368,"I substituted absolutely everything I could for fat free.  I used fat free cream cheese, 1 c. of fat free egg substitute, fat free condensed milk, fat free sour cream, and even fat free margarine with fat reduced cookies.  It was unbelievable.  It didn't last through one evening in my house, because my son had two friends over and my daughter was home.  It's going to be really easy to substitute the chocolate and cookies and create other flavors using this basic recipe.  Can't thank you enough for posting this.  What a winner."
62368,"Another note to this recipe, as it was asked it the ""talk"" area...you can make the topping while your oven is still at baking temp... just after the cheesecake is done. Let it cool for a bit though first(at least 10 mins.)Kind of seems to make more sense to do it while your oven is ready.I have done the entire cheesecake the night before, all the steps....right down to melting more chocolate chips to drizzle over the sour cream topping and then have refrigerated it overnight before serving and i have also refrigerated it overnight just as is and then did the topping and chocolate & strawberries the next morning, both to no problems and with the same end result... a great cheesecake! Hope you all enjoy this cheesecake as much as i have...I have had great results with this recipe!"
62368,"This couldn't have been easier to make. Love it, Love it, Love it! The only thing I think I'd change next time is it was a little too chocolatey (who knew that was even possible). I'd use graham crackers or something besides the oreos for the crust. Thanks so much - "
62368,"I made this cheesecake for my cousin's birthday because he loves cheesecake...it was a good cheesecake and looked very nice when plated-up w/ the chocolate drizzled on top, whipped cream and a chocolate sauce on the plate.  This is the first time I made a cheesecake using sweetened condensed milk...i don't know if I like it as much as one's without (my own personal preference), but it was still good and everyone who has had it has liked it (thats the only reason I'm giving this a 4*).  Oh, I laos didnt have any oreo's so I used crushed graham crackers and mixed with butter and soem cocoa powder."
62368,"This was great! I have never made a cheesecake and this was so easy and it turned out so pretty, my question was about the cookie crust, I ended up scraping the filling out, it was very good!"
62368,"What a wonderful cheesecake! I served it at a dinner party and everyone loved it. I baked it earlier in the week, froze it, then let it thaw in the fridge the day before. Perfect! Thank you for an excellent recipe. Dottie 2"
62368,"I was wanting to submit this recipe but saw all the other chocolate chip cheesecake recipes so decided not to and read this one and it's exactly like mine. I got it from my mother many, many years ago. The only difference is the topping is new so I guess I'll have to try it, however, this dessert is SOOOOOO rich anyway, I don't think it really needs it but I'll still try it anyway. Trust me, it's YUMMY!"
62368,"This is a great recipe! I was looking for something 'different' in a cheesecake(I usually make fruit based ones) and this was it! I used white/milk chocolate swirl chocolate chips (all I had on hand), 1/3 fat 'NeufchÃ¢tel' cream cheese, and did not use the topping. I practically had to padlock the fridge to keep my husband from eating it all! ;) Thanks for a great recipe!!"
62368,"Just took this to a get-together, and there wasn't a piece left. Very yummy."
62368,"Made this for my husbands birthday, it was easy to put together and tasted great.  I followed your directions exactly except that I put the topping on when it came of the oven and put it back in for 10 minutes right away, instead of waiting until it had cooled and chilled.  My husband LOVED it!  I couldn't find oreo cookie crumbs and I really didn't want to make my own, so I used chocolate grahm cracker crumbs.  It worked out fine, but I know the oreo crumbs would have been way better.  You could add just about anything to the base of the cheesecake, it is really versitle. Thanks!"
62368,Made this for my boyfriend's birthday last night. I wish I had let it set overnight instead of for about 5 hours. I skipped the topping (I'm not fond of sour cream topping on cheesecake) but everybody said it was good so thanks! :-)
62368,"Very decadent and rich cheesecake! Super easy to assemble, too. The only thing I did differently from the recipe is that I didn't make the topping. I was intending to put it on at the last ten minutes of baking (as the idea of chilling it first then putting it back in the oven seems like it would negatively affect the texture of the cake...??) but forgot about it until I got to step 8. I also had to use another half cup of cookie crumbs and a little more butter to cover the bottom of my 8"" pan. Other than that, great recipe!"
62368,Wonderful recipe!!!  I was not fond of the topping but it was easy enough to leave off.  Thanks for posting!
62368,Yum-O!  I used mini chocolate chips and a graham cracker crust and this was outstanding!  It didn't last long in our house!
62368,Oh man was this cheesecake good!! I let it refrigerate overnight before serving it for dessert for company. Everyone raved about how good it was. It was my first time making a cheesecake and it was really easy! I used mini chocolate chips and I left off the topping so I can't comment on that. I'll definitely be looking for excuses to make this again! :-D
62368,"Yummy! This is actually the second time I've made this, but I forgot to review it the first time. I used Recipe #7537 for the crust. I made half of this with chocolate chips and half plain because my boyfriend prefers plain cheesecake. I served with whipped cream, and it was just delicious!"
62368,"I made a graham cracker crust; used about 5 Tbs of melted butter and added in a couple Tbs of sugar.  I also omitted the topping as I was out of sour cream; the flavors are very good already, so I don't think it really needs the topping!  :o) The cream cheese flavor was a little strong for my tastes, so I think next time I'll use 2 pkgs of cream cheese and reduce the vanilla.  Still very good, though!"
62368,Very good indeed!  This was my first cheesecake and it turned out so beautifuly that one of my guests asked me where I bought it.  I didn't make the topping but I drizzled chocolate on it before serving.  Thank you for posting this recipie!
62368,"This was great...even with the few changes I made. I was lazy and didn't want to go to the store for Oreos so I made a graham cracker crust. 2 of my cream cheese packages were low-fat and my condensed milk was non-fat.  I did add a few more chocolate chips (probably negating my low-fat dairy choices).  And, my dinner guests had to cancel...I won't admit how much of this cake I ate. But I didn't gain an ounce the next morning!  That makes this recipe a keeper!"
62368,Very rich and yummy!!!!  I would cut down the chocolate chips a little on the inside. Melted the remainder on top tasted great !!!!
62368,"I didn't really care for this for some reason.  I love cheesecake and chocolate, but this wasn't hitting the spot for me.  Everyone loved it though, so you still get 4 stars ;)  Thanks for making the family happy."
111875,"Wonder what he'd think about the fat free yogurt and natural peanut butter? :-) Personally I find this so good that I'm at a loss for words...uh, a Little Less Conversation, a little more slurping...YUM."
111875,"This smoothie saved me!  I had surgery and could only have liquids, but wasn&#039;t allowed ice cold (had to avoid the &#039;brain freeze&#039;).  They suggested that I drink ENSURE meal replacement.  In a word-gross! I just couldn&#039;t get it down. My DH found this recipe - no ice!- , approved it with the surgeon&#039;s office and we were off!  I substituted the milk with the ENSURE and it was delish! We had to increase the ENSURE in the beginning to make it liquidy enough to easily drink with a straw.  Once I was allowed to drink from a glass we returned to 1/2 cup, and the thick and creamy texture was so satisfying.   As time went on, we switched up the flavours, using strawberry yogurt and ENSURE, and chocolate ENSURE.  They all tasted great, and I&#039;m sure this was one of the reasons that I healed so quickly.  I was back at work in 5 weeks instead of 8.  Even my surgeon&#039;s office said they would start adding this as a recommended option to help patients remain compliant to the liquid restriction.  Thanks so much."
136602,Where do I send my money???!!! This is the Best Margarita Bread I have ever had!(Actually the only Margarita bread I've ever had but I can't imagine anything better!) I did my best to mess up the recipe and it still came out wonderful- Including letting the mixer go and go with out turning it off and adding the sugar into the tequila instead of beating it with the shortening. Even after all my mistakes it still came out fabulous! The flavor is incredible-and the spread takes it over the top! Thank you for sharing San Marcos Sun!
136602,"If Sunshine says it's gonna' be good-take it to the bank, it's gonna' be GOOD.  I made a quadruple batch and got 4ea 8"" and 1ea 9"" loaves; 1 for Christmas brunch and 4 to give as superior gifts along with a carton of the cream cheese spread for every loaf.  I sampled the brunch loaf and sampled again and then had to square off my slanted cut and, you know...  This is quite possibly the finest thing ever done with a pkg. of dates.     27* Fabulous.  need a nap..."
136602,"The bread is flavorful, but quite dry. Probably because it only contains 2 tablespoons of shortening. It was better the second day after baking, but not something I would like to try again. With the cream cheese spread, I would say 4 stars, without, 3. Proof again that we're all different. Thank you for an interesting experience. I think I'll go with a plain date nut bread from now on."
48156,"I am just begining to learn a bit about Ayurveda, and I don't really feel like I can comment on the 'emotional balancing' effects of this.  But I can tell you, it tastes great!  I used it in Coconut Rice (Nasi Lemak)  #69488 (which calls for a similar spice mixture) and it was terrific.  I have also added it to some sauteed veggies, and it is also very nice.  Rich flavors, not too spicy and just plain tasty.  I have to say, I did not add the black cumin, but I can see how that would be a nice addition.  Thanks for posting, Mini!  I'm glad I have a nice jar of this in the cupboard for future use."
48156,This is the fourth or fifth time that I have made a double batch of this recipe! I use the black cumin (available at any indian grocery) and it helps to create a really intriguing and unique flavor.
48156,This looked very interesting and a good way to use up those herbs in the cabinet. I've mainly used it on veggies and will use again. Thanks.
33165,"Wow!  This is my new favorite potato salad.  I like that it doesn't have eggs and all their fat and cholesterol.  I omitted the pimentoes and garlic.  I used non-fat yogurt, non-fat sour cream and non-fat mayonnaise.  I substituted apple cider vinegar.  It was soooo fast and easy to prepare.  I'm lazy and I didn't have a problem with this.  It fits right in with my low to no-fat diet.  Thanks. I don't know how I lived without this."
33165,"Best fat free potato salad I've ever had (and I've had a bunch!).  I used all fat free products and it was super creamy and flavorful.  The combination of mayo, sour cream, and yogurt allowed it to not taste like fat free mayo.  I'll make this again."
33165,"I made this for a luncheon for thirty seniors. They-and the kitchen staff- loved it. I used 90 small red potatoes, cut them in quarters and quadrupled the rest of the ingredients. I didn't use pimentos or garlic. It was awesome. Not even a spoonful left!!! I will definately make this again for church functions and for family gatherings. Thanks Carrie Ann-I'll even pass it on to my TOPS friends."
33165,I really like this recipe. I did use light Miracle Whip because we really don't like the taste of fat-free mayo. I also made 1 1/3 batch to make it extra moist. It was good and an excellent alternative to the full fat recipes that try to give you cardiac arrest-) Thanks Carrie Ann for posting this. I Made this a long time ago and forgot to review it. Good alternative for those of us watching our weight.
33165,Great lowfat/fat free option.  I used fat free sour cream and fat free yogurt- which made the sauce thinner- so I added a few more potatoes.  Wonderful.
43164,"  This is also one of my favorite episotes, I'll try this recipe as soon as I can find some veal!!  I live in a very small town!!Thank You.  I'm so excited to find this."
31490,"Have not tried this, but it sounds delicious. Reminds me of a layover I had at the Atlanta airport.  I had a ham, egg, and cheese pizza at one of the pizza chain places on the concourse.  About $2.99 with coffee... It was one of the best breakfast dishes I ever had!  (But a strange place to find a delicious breakfast...lol)"
31490,This recipe was wonderful.  Instead of using the precooked sausage I substituted uncooked sausage then cooked and drained it. It turned out perfect!
31490,"We liked this, but the I only baked for 15 minutes and the crust was too browned on the bottom.  That could be my oven, but I haven't had issues in the past.  I too used uncooked sausage, but cooked it first and also added a few slices of cooked bacon pieces.  Tastes like the one at the local gas station.  Thanks for such an easy recipe."
31490,"No leftovers here. As Coleen114 mentioned this cooks fast. 10 minutes total for us till it was perfect brown but if we hadn't been watching it could have been disaster. Ovens vary but we had ours higher up and it still cooked fast. Thanks for posting Aroostook. It was perfect served with fruit salad. Kids and adults alike loved it. We could only find the pizza dough with one more ounce than called for so I made the crust built up a bit. No problems at all. Easily could add or change omelet type toppings i.e mushrooms, peppers,etc. Don't forget to season with salt and pepper. Super all around. Made for Zaar Cookbook game in the community forum. Enjoy! ChefDLH"
35653,"Fast, easy, not too sweet!"
306168,This was one of the best broccoli casseroles that I have ever made.  I made my own chicken soup for this recipe. I was a bit worried about the tsp of soy sauce but it gave the casserole the best flavor. YUM!    The photos you took (shapeweaver) inspired me to make this recipe and it actually does look just like them when it comes out of the oven.    Thanks so much for sharing your recipe shapeweaver. It was wonderful!  Going into my family's favorite Zaar cookbook :)
306168,I made this for my son's first birthday party this weekend. Our guests INHALED it! Everyone kept saying how delicious it was. I was I could have gotten to try it.
306168,Loved this.  Be sure to completely thaw the broccoli.  I didn&#039;t and it didn&#039;t get done in time specified.  Just cooked it a little longer though and it was perfect.  Thanks Chef.
306168,"5 stars from my husband and son, my toughest critics. I used a 10-oz bag of chopped broccoli and a 10-oz bag of flowerettes which gave it more texture. Very good flavor and the smell while cooking was great. The sauce held it together without overwhelming the broccoli."
116679,"Very delicious casserole! Creamy, tasty and cruncy, all at the same time. The chestnuts added crunchynes, but they don't really contribute a lot to the flavor, so I wouldn't worry too much, if I didn't have them on hand, next time."
116679,"I am so glad that I tried this because it's one of the best broccoli casseroles that I've ever tasted!  I used reduced-fat versions of the cream cheese and sour cream.  I used fresh broccoli flowerets.  I was worried that it may be too salty, but it was just right.  Thanx for sharing this awesome recipe.  It's a keeper!"
116679,"I had a recipe yrs ago like this but lost it! THIS was fabulous!!!! The recipe I had used broccoli & cauliflower and didn't have water chestnuts in it. I liked the water chestnuts, added a nice crunchy texture to the recipe. I followed your recipe exactly and will make it again for sure! Thanks for a 5 + star recipe!!!!"
116679,This is absolutely fantastic!!!
116679,Excellant! I made the  recipe using fresh broccoli and leaving out the water chestnuts. It was delicious.
105069,"I made this thinking it would be fun to make a polish dish for my part polish husband. We liked it a lot. I used button and bella mushrooms. I would add more sour cream next time and maybe omit the lemon juice, but it was great as is too!"
35595,"This is a wonderful gravy!  Very easy to make.  I was skepical of the tomato sauce in it, but it works very well.  I didn't have any white wine so used red.  Delicious with my veggie 'chicken' but I can't wait to try it with potatoes or rice."
35595,"Absolutely horrible.  I wasted time and ingredients on this.  If you're wondering how a mushroom gravy with a tomato base would work, don't.  "
35595,"Pretty good, but I also added bigger pieces of mushroom at the end, along with coarse sliced onions and subbed some sriracha sauce and oriental broth for tobasco and veggie broth. Ended up being pretty good."
5060,why no walnuts??? omega 3 fatty acids...let's compromise and make it half walnuts half pecans
500166,I doubled the recipe for my family but used two pounds of meat instead of 1.5 pounds. I followed the recipe except we did not use the onions and topped them with sour cream. I also didn&#039;t make the corn. We all enjoyed these.
64302,I made this salad to take to a pool party today. It was a nice change from the usual mayo or Italian dressing macaroni salad. Everyone really enjoyed it. I will certainly make this one again. Thanks for posting.
64302,I cut this recipe in half since I was making for just me and I loved it. The dressing reminds me of the Western French Dressing that is one of my favorites. Thanks for the recipe. Next time I'll have to make the whole recipe.
64302,Terrific hit with salad beans!
64302,"I first had this at my parent's house and was pleasantly surprised! Add a couple of tins of shrimp or some fresh cooked shrimp, lobster or crab and it's fabulousness increases exponentially!"
47366,"This is pretty good!  I made a couple of minor substitutions:  I don't have beef bouillion because I usually have beef stock on hand, so I used the stock instead of the water and bouillion.  If I were to use bouillion, I would leave out the 2-1/2 tsp salt.  I seared the beef in a skillet on high heat, then deglazed the pan with a little red wine, putting that in the crockpot, too.  I added garlic and used fresh herbs.  The Beau had 3 helpings!"
47366,This recipe isn't very tasty and no one was impressed. I have had much better minestrone soup. I won't bother with this recipe again. It just didn't have the right taste to us-bland. Sorry.
100540,"well, this is it if you want grilled cheese in a hurry and it doesn't get any simpler.  I've been making this for years actually, and prefer it with a really good sharp cheddar or thick-cut Gouda on multi-grain bread."
100540,This was so easy! My son gobbled it right up.
100540,This is so quick and easy! Such a great remedy to waiting for a frying pan to heat up! I have a coworker that uses this shortcut all the time for his grandson's grilled cheese sammiches.  I have tried it out and it is a true lifesaver!
100540,For ease this gets a five. I tried it thinking it would not be any good this way. I was shocked...it was actually very tasty and quick. I made one for my kids and they loved it. I am assuming it could possibly be lower in fat made this way if you go way easy (or omit)the butter. Yummy & quick!   
100540,very nice alternative to heating up the stove top. thank you for such a neat idea. 
100540,"LOL...This is wonderful.  When the stove is clean and all of the pans are put away, you can still enjoy melted cheese.  I've been making these for over twenty years and still enjoy them..  Try different cheeses and different seasonings too."
100540,I also used some shredded cheddar along with the american--was amazed how quick and tasty it was...
100540,"I had this for breakfast and it was delicious and so quick and easy! I wanted something a little more substantial than plan ol' toast and this fit the bill perfectly! I used low calorie honey wheat bread, fat free American cheese and butter spray. So not not only was this yummy, it was low calorie too! Thanks so much for posting this!"
100540,"When you're hungry and in a hurry, this recipe will take care of both those problems for you.  There was some provolone  leftover from last weeks sandwiches, so I used up today.  I had to try this using the butter for the kids.  But for myself, I have been making mine dry for the last 5 years, no butter, as I like to cut calories whenever I can.  Made for *Zaar Cookbooks Tag 2009* game"
100540,"Oh so simple! This was probably the fastest lunch I've ever made, lol. Fast, simple, good - what else is there?! Thanks MaeEast for a great quick lunch! Made for Adopt a Tag 2009."
83025,"Sorry folks ... I tried this recipe and it fell woefully short of the mark. I grew up in Winnipeg and had Jeanne's cakes at every family function for years. Now that I live in Florida, I was delighted to see a recipe for the cake and wonderful frosting so that I could have a taste of home. The cake, as described in this recipe, makes a tasty cake but it is more like a pound cake than Jeanne's  cake. The base wasn't quite right either. The frosting was close. All in all, an OK recipe for a cake, but if you are looking to replicate a Jeanne's cake, your search isn't over. This recipe doesn't cut it."
83025,I made this for my daughter for her birthday and we all felt it was really close to the original cake.  We live in Winnipeg and always purchased Jeanne's cake for our family's birthday.  We have found over the years that Jeanne's cake is tasting different.  I don't think they use butter anymore.  I used 1/3 cup of butter in the base instead of shortening. and 1/2 cup of butter in the cake instead of shortening. It tasted very close to the cake I used to have when I was a kid.
83025,"I'm looking forward to trying this recipe. I'll update the stars when I do. My husband is from Winnipeg and he says he grew up with this cake. Thanks for posting!  I made the cake today. Since I've never had a Jeanne cake, I can't tell how they compare. I like the cake. It came out dense, but I may be used to box cakes."
83025,"I have never had a ""Jeanne's"" cake before, but I thought that this cake was very tasty. I took the advice to use butter instead of shortening in the base and cake."
83025,"It took me about 4 hours to make this cake and it was AWFUL!  I made this for my mother's birthday and NO ONE liked it. It is definitely an acquired taste! If you're not used to this cake or have never tried it--be aware and try a ""dry run"" before using this recipe for a big event. It has no real flavor and I did even use the chocolate shavings. I guess you could say that it has a very ""delicate"" flavor. Anyway, as I said if this is not a cake that you've had before and loved it, try it before the big event to make sure that you like it. The frosting was very interesting though and I might try messing with it to make similar light frosting but with more of a bold flavor."
83025,"I grew up in Wpg and was pleased to see a recipe for the Jeanne cakes I have come to adore over the years. But I agree with the other reviewers... although a tasty cake (not too sweet) and close to the original, it doesn't quite cut it - something is missing. I thought the icing was really good, but I had trouble coloring it and I'm not sure why -it seemed to separate. I have made many types of icing over the years and have not run into this. I use Wilton and Americolor gel colors."
83025,"I also grew up in Winnipeg, but moved away long ago. I have tried this recipe and it is exactly like the bakery cake. The first thing you must know is, you have to use a Kitchen Aid Stand Mixer for this cake and frosting. Do not try this recipe unless you have one, because you will fail. Bake the cake in a glass pan, it will end up lighter and more fluffy.  Make sure you whip the cake batter for at least 5 minutes till fluffy. I always use whipping cream instead of milk, but you can always go half and half to make up the milk measurement. You must cut the edges, top and bottom off the cake once it has cooled. The original cake never had crisp sides or top so you must cut them off, if you have a Lab they will love you for the cake scraps. Jeanne's cake is very bland, so you could always substitute pure orange extract into the recipe to add flavor. When you make the frosting, again you must use a Kitchen Aid Stand Mixer. At the original bakery they are not using some wimpy set of beaters to make the icing. The icing will separate if you add food coloring so be careful. I don't know which brand of coloring they use, so I always leave the icing just white."
306245,"Extremely simple,  and lovely taste, I love nutmeg with spinach, and sauteed in butter, yum, delcious.  I scaled down the recipe for 2,   I was sparing with the water, only adding what I felt I needed,  and I used baby spinach leaves.   Lovely recipe, thank you docholliday!    Made for PAC Spring 2012"
52443,This was very tasty.  I decided to double up the recipe and add some chopped pepperoni sausage and we made a full meal out of it.  It is not filling enough for a mainmeal without it.
52443,"I agree with silky's review.  Very tasty indeed.  I think next time I will add some chopped pepperonis, as she suggested, and possibly ramp up the garlic powder and oregano for a more intense flavor.  When doubled up, this makes a great no-leftovers meal for 2!  Also there is minimal cleanup afterwards--always a plus!"
87098,"This was great, certainly a time saver not having to do all that chopping! I added cooked ground beef and cooked macaroni so that my husband would eat it.  Thanks SmrJunior!"
87098,"This was a good base soup. I followed the recipe except I didn't have canned zucchini, so used peas. I also used fresh shredded carrots and celery as they needed to be used up. I used diced tomatoes with oregano and basil but we thought the soup needed a lot more seasoning. I did add some salt and pepper but it still was missing something. This also reheated nicely for lunches. I also simmered mine a lot longer then the recipe called for. I simmered for about an hour. I too added hamburger so my family would be happy."
286009,don't let the calories and fat grams scare you off. This is a wonderful recipe and is perfect for the summer cook-out topped with fresh berries! It will make you proud. This is meant to be shared!
144952,Delicious
144952,"Absolutely delicious.  We used tons of cheese (not sure if we followed the recipe on that!) and followed the recipe exactly otherwise.  It wasn't very hard to make, it took a while but wasn't much work.  Yummy, and we got 4 servings as well."
33606,"This was worth more than 5*, I took it to a luncheon at work today, there was not a speck left.Everyone loved the fact that it was not the ordinary mayo laden pasta salad. There was lots of crunch with the peppers and water chestnuts; the dill pickles and black olives with the spices livened it up. I used cubed smoked chicken and cubed sharp cheddar.  The only thing I did differently was to add 3 tablespoons of hot relish to give it a little bite.  We all enjoyed it very much and will make it again for a large gathering; it does make a lot!!  Thanks for sharing."
33606,This was wonderful!  We enjoyed this tremendously on a hot summer night.  Good flavor combo.
30131,Why haven't I reviewed this before?  I've used it on both chicken and steaks and it is a terrific marinade.  Thanks for posting.
30131,I used it on shrimp and even though it turned them a bit brown they tasted great. Can't wait to try it on some beef. Thank you.
522861,"This was wonderful momaphet.  We enjoyed this tasty dish very much.  Made exactly as written and wouldn&#039;t change a thing.  Served with apple sauce on the side.  OMG, The flavor from the garlic, cheese, fried onions and apple sauce  is out of this world good.  We enjoyed it very much and will be having this again often. Who knew that apple sauce with noodles would be so comforting.  Thank you for sharing this lovely recipe.  Made for CQ2 - Family Picks."
109439,"I tried this on a turkey sandwish, but I thought the horseradish was a little to over powering."
18537,This was a great recipe.  It was easy to prepare and tasted wonderful.  I only had plain applesauce so I add 1/4 tsp cinnamon to the applesauce also.  It turned out really well.
18537,"I used chicken breasts, as we don't eat pork .. cooked it in the crockpot on low for 7 hours .. very easy and good .."
18537,"These were simple to make.  DH loved the flavor of apples with the pork.  I used canned ""fried apples"" that were nice and chunky.  It worked out well."
18537,"Made the wait forever porkchops my husband and kids did not like them, found the clove flavour over powering"
18537,"I used apricots instead of applesauce, added cinnamon & ginger & left out the cloves (I don't like them personally).  It was great & easy to prepare."
18537,"Great simple do ahead recipe.  I used a fresh apple, peeled it and coarsley chopped it pot the apple over the browned chop,in a baking dish added cinnamon and a touch of nutmeg, covered the dish and baked in 300F oven fo almost 2 hours - result- moist tasty chop- It's a winner Terri F -"
18537,"It was great!!!! I was looking for a recipe for pork chops and I spotted this one. Its was easy,fast, and good."
18537,Made this for the family tonight and they loved it... I did make extra applesauce  and used it to spoon over the pork chops as goober sauce. I served the chops with mashed sweet potatoes with the goober sauce over them... YUMMY
18537,Awesome!  My whole family loves this recipe.  The pork came out perfectly tender.  Used just regular applesauce.  The only thing I did differently was use cinnamon instead of cloves.
177187,"Thanks for sharing this recipe Sara!!  I am a Scot, living in Cairo for the past 6 or 7 years, and I remember making this recipe.  It was modified to Imperial measurements and they substituted Cadbury's chocolate for the American brand. If I recall correctly, it appeared in a Sunday supplement.  I mislaid this recipe during my move here.  Also since I moed here, I cook using the cup measurements.  To find them here for this recipe makes it much easier for me.  These are the most perfect, crispy but chewable cookies I have ever tasted, and my kids enjoy helping me prepare them!"
177187,"My nieghbor gave me this recipe.I halved the recipe,makes 65 cookies exactly .My nieghbors recipe used 8oz hershey. I used hershey kisses left over from? ,put them in the food processor and chopped into small pieces.Also used the processor for oatmeal and ground into a fine powder..I did not refrigerate...Put I did pam spray the cookie sheets.Used my cookie scoop....Took longer than 6minutes,more like 10-12. But my oven temp could be off alittle..My DH doesnt like alot of choclate chips in cookies..When I make cookies he says they are called chocolate chip cookies,(meaning 1 chip per cookie) but he liked this recipe. I think it was the oat flour ,gives the cookie a almost healthy flavor...I will make these again...Well,worth making..."
39959,"This certainly is a blessing!  I had to omit the burnet root as I could not find it.  I've been taking it by just putting a half tsp in my mouth and then washing it down with some cold water and then some hot water.  I think the hot water is a necessary step- it really makes me feel like this is working a bit more and has really gotten washed down.  Be forewarned-  don't try and make a tea out of this! I tried that... ewwwwwww.  Bitter, bitter, bitter!  So, stick with taking it with some water or putting it in a gelatin tablet.  It works wonders though- I really feel that when I take it I find that my mind feels much clearer and I feel more like I can take on the task at hand, rather than panicking.  When I took this before bed, I found that I slept much more soundly and woke up feeling much more refreshed.  Thank you, Sharon for this treasure."
54100,"I really enjoyed these burgers.  The taste was great, I think it was the dry mustard.  When I went to make them I didn't have any onions, but they still tasted good.  The big shocker was picky eater son, ate the whole thing!  That speaks for itself!  Thanks for the terrific recipe."
54100,One word YUM!!! I'm not a huge fan of venison but I now know what to do with my freezer full.  Not gamey at all! Thank you-can't wait to make a big batch to freeze.
54100,What a great way to use up some ground venison. I was surprised that it didn't taste like venison when cooked.  I used my cast iron skillet to make them but DH and DS want them done on the grill next time.  They were quick and easy to make.  Thanks!
54100,"Very good burgers! I did cook them on the grill, though. I skipped the chopped onions to avoid complaints from my son, but used onion powder to add some flavor, and used real eggs instead of egg substitute. An employee of my husband gave us some ground venison, and I have little experience with it. We were all pleased with these burgers. Thanks! "
54100,"Sorry for the lower review, but I made it per the recipe and I have to so I was a little disappointed.The previous reviews gave me high expectations for a great burger. My family and I thought this tasted more like grilled meatloaf on a bun rather than a burger.  I compared the recipe to some meatloaf recipes and found them to be very similar.  The taste was fine, but not what I was hoping for."
54100,"This recipe inspired me to start using all the ground venison my mother-in-law has given me.  To accomodate my husband's allergies, I omitted the powdered milk and used a few egg yolks in place of the egg substitute.  The burgers had just the right consistency and a nice flavor."
54100,"These were good, but I agree, more of a meatloaf type flavor than we were looking for in a burger.  I think you could kick this up with the addition of some Tony's to get more of the flavor we were after."
54100,not sure what some people seem to be expecting that they would be so high-handed as to leave a lowly 3 star rating...someone gifted me some ground venison & this recipe was the perfect fit! Thanks for sharing!
54100,"These hamburgers were juicy and delicious.  The patties held together beautifully and everyone loved them.  I've tried other recipes and none have come close.  I was in a rush and used onion powder and a real egg because that's what I had.  I also used 2 lbs. of meat because of all the boys I have to feed, I did not increase the other ingredients.  I cooked them in a cast iron skillet with butter.  I'm saving this recipe!"
54100,"Modified this recipe to lessen the meatloaf association and turned out excellent.  Made 25 2.5 oz. mini-burgers from 4 lbs. ground deer (buck).    25 - 2.5oz. burgers   Â·	4 lbs lean ground venison    Â·	4 eggs â€“ 1 egg per lb of deer  Â·	6 tablespoons 2% milk â€“ 2/3 tablespoons per lb of deer  Â·	6 tablespoons water - 2/3 tablespoons per lb of deer  Â·	1 1/3 cup breadcrumb â€“ 1/3 per lb of deer  Â·	1 cup finely chopped onion (only had one cup could use more)  Â·	3/4 teaspoon salt â€“ 1/5.3 teaspoon per lb of deer (good luck with that, ha)  Â·	3/4 teaspoon black pepper â€“ 1/5.3 teaspoon per lb of deer   Â·	1 teaspoon dry mustard â€“ Â¼ teaspoon per lb of deer  Â·	1/2 teaspoon parsley â€“ 1/8 teaspoon per lb of deerFollow mixing instructions. Slightly froze patties(about 1 hour) to ease transfer to grill.  Cooked ~5mins per side (medium well to well but very juicy).  Moved to low flame and added grilled onion and/or sliced JalapeÃ±o peppers and covered with cheese of choice.  Melt cheese and serve.  Thanks for the starter recipe and all the reviews, they really helped."
